Brand Name,T-shirt Name,Review
roadster,women round neck purple t shirt,Sleeve length is small
roadster,women round neck purple t shirt,Superb quality worth of money
roadster,women round neck purple t shirt,Good
roadster,women round neck purple t shirt,The tshirt is very comfortable
roadster,women round neck purple t shirt,Perfect
roadster,women round neck purple t shirt,Good 👍
roadster,women round neck purple t shirt,Thank you so much I love it🥰❤️
roadster,women round neck purple t shirt,Good 👍
roadster,women round neck purple t shirt,Quality is good 👍
roadster,women round neck purple t shirt,To good 😊
roadster,women round neck purple t shirt,Good 👍
roadster,women round neck purple t shirt,Within 200 it is a nice dress comfortable I think it is not roadster
roadster,women round neck purple t shirt,Very good garments
roadster,women round neck purple t shirt,Good 👍
roadster,women round neck purple t shirt,Use quality
roadster,women round neck purple t shirt,Nice 👍
roadster,women round neck purple t shirt,Good one.
roadster,women round neck purple t shirt,Very very nice 💯🙂
roadster,women round neck purple t shirt,Lovely tshirt 👌 😍
roadster,women round neck purple t shirt,Super smooth tshirt
roadster,women round neck purple t shirt,Nice 👍🏻🥰
roadster,women round neck purple t shirt,Roadster always best
roadster,women round neck purple t shirt,Nice prouduct
roadster,women round neck purple t shirt,Colour is too good and fabric is also nice .worth it .fits comfortably
roadster,women round neck purple t shirt,Exactly same as shown 😍 product quality is outstanding According to price👍
roadster,women round neck purple t shirt,Love it...so comfy
roadster,women round neck purple t shirt,Very good awesome
roadster,women round neck purple t shirt,Bad
roadster,women round neck purple t shirt,Good product
roadster,women round neck purple t shirt,Awesome 👍😎
roadster,women round neck purple t shirt,I liked.. Comfortable t-shirt for summer
roadster,women round neck purple t shirt,Bad quality
roadster,women round neck purple t shirt,Qualities very good .... love this product
roadster,women round neck purple t shirt,"Very Very poor
Cloth material Very thin
Its not Roadstear it's road side .s"
roadster,women round neck purple t shirt,Nic
roadster,women round neck purple t shirt,Fabric is good...... Recommending to order one or two bigger size than your usual size who wants oversize
roadster,women round neck purple t shirt,Superb quality
roadster,women round neck purple t shirt,"The product was good but the printed words on the t-shirt were faded. The cloth was also comfortable to wear and hence, the quality of material used was good."
roadster,women round neck purple t shirt,Average Fabric
max,women round neck red t shirt,Nice
max,women round neck red t shirt,Fabric is very comfortable
max,women round neck red t shirt,Good.
max,women round neck red t shirt,This not cotton but good
max,women round neck red t shirt,Nice and superb tshirt very comfortable
max,women round neck red t shirt,Bad
max,women round neck red t shirt,I am not satisfied for size. I feel too loose
max,women round neck red t shirt,Good
max,women round neck red t shirt,Very nice
max,women round neck red t shirt,Nice top
max,women round neck red t shirt,Very good
max,women round neck red t shirt,Fantastic and also very comfortable in this product ☺️☺️☺️😺😺😺😺
max,women round neck red t shirt,Very good tshirt
max,women round neck red t shirt,Nice tshirt
max,women round neck red t shirt,Not good
max,women round neck red t shirt,Not good quality
max,women round neck red t shirt,Soft and comfortable for daily wear
max,women round neck red t shirt,Quality very poor
max,women round neck red t shirt,I loved it
max,women round neck red t shirt,Very nice product as shown in the picture loved it😍
max,women round neck red t shirt,Nice
max,women round neck red t shirt,There was a hole in the t shirt
max,women round neck red t shirt,Nice 👍
roadster,women round neck pink t shirt,Beautiful tshirt
roadster,women round neck pink t shirt,"Same as shown and good at this price,must buy this product"
roadster,women round neck pink t shirt,Nice fabric and quality good
roadster,women round neck pink t shirt,Good quality
roadster,women round neck pink t shirt,Love it 👍
roadster,women round neck pink t shirt,Very nice pure cotton
roadster,women round neck pink t shirt,Good
roadster,women round neck pink t shirt,Too good 😘
roadster,women round neck pink t shirt,cloth is not strachable
roadster,women round neck pink t shirt,Nice product I'm so happy 😀😍
roadster,women round neck pink t shirt,Very nice go for it
roadster,women round neck pink t shirt,The product is awesome
roadster,women round neck pink t shirt,Very very nice
roadster,women round neck pink t shirt,"Gorgeous product, I like this
Tqq flipkart😊"
roadster,women round neck pink t shirt,Good according to price
roadster,women round neck pink t shirt,supb...
roadster,women round neck pink t shirt,Good product
juneberry,women round neck brown t shirt,The t shirt is so good.
juneberry,women round neck brown t shirt,Fabric of t shirt is fantastic.
juneberry,women round neck brown t shirt,Very nice t shirt
juneberry,women round neck brown t shirt,Nice
metronaut,women round neck pink t shirt,This t-shirt is awesome 👌 🥰😍💓💓
metronaut,women round neck pink t shirt,"Quality is good , length is Lil to long but gonna keep it"
metronaut,women round neck pink t shirt,Good product Nice quality. I love it.👍👍👍☺☺
metronaut,women round neck pink t shirt,Good product
metronaut,women round neck pink t shirt,It's very nice t-shirts quality is so good n comfortable I like it go for it
metronaut,women round neck pink t shirt,Excellent 🤩🤩😘🥰🥰
metronaut,women round neck pink t shirt,Best no. 1
metronaut,women round neck pink t shirt,I love the t shirt print and quality
metronaut,women round neck pink t shirt,"It's really sooo good according to price
Fabric is also good , comfortable and colour is same as shown overall it's superb 👌🏻u can go for it 😊 thank u Flipkart 🙏🏻"
metronaut,women round neck pink t shirt,Looks good
metronaut,women round neck pink t shirt,Too good the fabric is so soft and comfortable but the price is little high
metronaut,women round neck pink t shirt,Order one size larger than your actual size it will be comfortable to wear and amazing quality appropriate for summer!
metronaut,women round neck pink t shirt,Nice color and quality of cloth is suitable
metronaut,women round neck pink t shirt,"Very good one
Nice and comfortable
Cloth is also very good after washing"
metronaut,women round neck pink t shirt,"very soft and fit product,comfort also"
metronaut,women round neck pink t shirt,"The cloth material is nice. Perfect fit, length and sleeves. A good product for someone who prefers round neck T-shirts."
metronaut,women round neck pink t shirt,Too comfortable
metronaut,women round neck pink t shirt,Nice fabr
metronaut,women round neck pink t shirt,T shirt is good but the neck of the tshirt is too short ! It's ok i liked it💕🫰🏻
metronaut,women round neck pink t shirt,Good quality
metronaut,women round neck pink t shirt,Good..
metronaut,women round neck pink t shirt,Awesome
metronaut,women round neck pink t shirt,Product quality is not very good
metronaut,women round neck pink t shirt,Awesome 🥰👌🏻
metronaut,women round neck pink t shirt,Very nice product thank you flipkart 💗🥰
metronaut,women round neck pink t shirt,Nice product but Quality is just ok ok
metronaut,women round neck pink t shirt,Quality not as expected
metronaut,women round neck pink t shirt,Quality is good. Go for it
metronaut,women round neck pink t shirt,Very nice quality. go for it
metronaut,women round neck pink t shirt,This navy blue pink heart top is of polester fabric not cotton
metronaut,women round neck pink t shirt,GOOS
metronaut,women round neck pink t shirt,Nice product😍
metronaut,women round neck pink t shirt,awesome
metronaut,women round neck pink t shirt,Very nice 🙂
metronaut,women round neck pink t shirt,Awesome 😎
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,Nice product
metronaut,women round neck pink t shirt,Product is amazing
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Product quality and colour is superb and very comfortable. I also like the print of t.shirt and its more beautiful in real than as shown in picture. Big thumbs up 👍🩷
metronaut,women round neck pink t shirt,Very good
metronaut,women round neck pink t shirt,Average
metronaut,women round neck pink t shirt,Love this t shirt
metronaut,women round neck pink t shirt,Nice tshirt
metronaut,women round neck pink t shirt,"Nice clothes, nice colour, nice size"
metronaut,women round neck pink t shirt,Nice product in this range.
metronaut,women round neck pink t shirt,Very nice 👍
metronaut,women round neck pink t shirt,Very nice 👍🏻
metronaut,women round neck pink t shirt,Nice tshirt
metronaut,women round neck pink t shirt,"As i expected , the best and trusted platform ever 😀"
metronaut,women round neck pink t shirt,Quality fabric and perfect fit.
metronaut,women round neck pink t shirt,"Too good
😍😍😍😍😍😍"
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,Very nice 🙂
metronaut,women round neck pink t shirt,Nice fabric... fitting too good for my wife ❤️
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,It is super comfortable and soft ❤️perfect for Summer ⛱️
metronaut,women round neck pink t shirt,Very 😊 nice
metronaut,women round neck pink t shirt,Very good😊
metronaut,women round neck pink t shirt,"Good T shirt Because- Cotton fabric smooth and good, comfortable and colour/ print dose not fade after washing 🤗🤗👍 ."
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,Awesome 👌
metronaut,women round neck pink t shirt,Fabric is too good and fitting might suit u a little large then your preffered size
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Very happy 😊 tq flipkart
metronaut,women round neck pink t shirt,Worthy
metronaut,women round neck pink t shirt,Very pretty but limited size options.
metronaut,women round neck pink t shirt,Very cool metrial sumar
metronaut,women round neck pink t shirt,Very nice and comfortable
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Its a very beautiful tshirt..same as shown.. quality is very good.. don't think just go for it..
metronaut,women round neck pink t shirt,Beautiful
metronaut,women round neck pink t shirt,The quality of the material is too good. I expected I would get it.
metronaut,women round neck pink t shirt,Not bad it's OK ok
metronaut,women round neck pink t shirt,Quality is not expected 😶
metronaut,women round neck pink t shirt,Good product 👍
metronaut,women round neck pink t shirt,Very thin material 👎
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Ok ok
metronaut,women round neck pink t shirt,Very good 👍🙂
metronaut,women round neck pink t shirt,Length is short
metronaut,women round neck pink t shirt,Good product
metronaut,women round neck pink t shirt,Awesome material
metronaut,women round neck pink t shirt,Very comfortable
metronaut,women round neck pink t shirt,Super cloth
metronaut,women round neck pink t shirt,The t-shirt is good
metronaut,women round neck pink t shirt,Very nice T shirt
metronaut,women round neck pink t shirt,Nice.
metronaut,women round neck pink t shirt,Lovely
metronaut,women round neck pink t shirt,Good
metronaut,women round neck pink t shirt,Awesome
metronaut,women round neck pink t shirt,Quality very good
metronaut,women round neck pink t shirt,Very nice Tishirt
metronaut,women round neck pink t shirt,Super
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Nice
metronaut,women round neck pink t shirt,Great
metronaut,women round neck pink t shirt,Beautiful T shirt
metronaut,women round neck pink t shirt,Nice
